Company,laptop_type,screen_size_inch,display_resolution_width,display_resolution_height,panel_type,is_touchscreen,resolution_class,cpu_brand,cpu_family,cpu_generation,clock_speed_ghz,cpu_tier,gpu_brand,ram_gb,ssd_gb,hdd_gb,flash_gb,hybrid_gb,total_storage_gb,weight_kg,weight_class,price_band,Price,is_price_outlier
ACER,"2 in 1 Convertible",11.6,1366,768,IPS,Yes,HD,Intel,Celeron,NULL,1.00,Entry,Intel,4,0,0,32,0,32,1.25,Light,Budget,20193.12,No
HP,Notebook,14,1366,768,Standard,No,HD,Intel,i5,7,2.00,Upper-Mid,Intel,8,256,0,0,0,256,2.31,Heavy,Mid-Range,59886.72,No
LENOVO,Notebook,14,1920,1080,Standard,No,"Full HD",Intel,i5,6,2.00,Upper-Mid,Intel,8,256,0,0,0,256,1.65,Medium,Mid-Range,78055.2,No
DELL,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i5,8,1.00,Upper-Mid,AMD,4,0,1024,0,0,1024,2.20,Heavy,Mid-Range,41345.28,No
FUJITSU,Notebook,15.6,1366,768,Standard,No,HD,Intel,i5,7,2.00,Upper-Mid,Intel,8,256,0,0,0,256,2.20,Heavy,Mid-Range,42570.72,No
HP,Notebook,15.6,1366,768,Standard,No,HD,Intel,i5,6,2.00,Upper-Mid,Intel,4,0,500,0,0,500,1.88,Medium,Mid-Range,49656.96,No
LENOVO,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,8,0,1024,0,0,1024,2.20,Heavy,Mid-Range,47898.72,No
MEDIACOM,Notebook,14,1920,1080,Standard,No,"Full HD",Intel,Atom,NULL,1.00,Entry,Intel,2,0,0,32,0,32,1.40,Medium,Budget,12733.92,No
LENOVO,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i5,7,2.00,Upper-Mid,Intel,4,128,0,0,0,128,2.20,Heavy,Budget,24935.04,No
ASUS,"2 in 1 Convertible",13.3,1920,1080,Standard,Yes,"Full HD",Intel,i5,7,2.00,Upper-Mid,Intel,6,0,1024,0,0,1024,1.50,Medium,Budget,34046.4528,No
DELL,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,8,256,0,0,0,256,2.00,Medium,Premium,96969.59999999999,No
ASUS,Ultrabook,14,1920,1080,Standard,No,"Full HD",Intel,i7,7,2.00,High,Intel,16,512,0,0,0,512,1.10,Light,Premium,101232,No
DELL,Gaming,15.6,1920,1080,Standard,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,16,256,1024,0,0,1280,2.62,Heavy,Mid-Range,78801.12,No
LENOVO,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i5,8,1.00,Upper-Mid,Intel,4,256,0,0,0,256,1.80,Medium,Mid-Range,44169.119999999995,No
LENOVO,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i3,6,2.00,Mid,NVIDIA,4,0,1024,0,0,1024,2.20,Heavy,Budget,30849.12,No
ASUS,Notebook,15.6,1366,768,Standard,No,HD,Intel,Celeron,NULL,1.00,Entry,Intel,8,0,1024,0,0,1024,2.00,Medium,Budget,21258.719999999998,No
ASUS,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i5,7,2.00,Upper-Mid,NVIDIA,8,0,1024,0,0,1024,1.99,Medium,Mid-Range,48304.7136,No
DELL,Ultrabook,13.3,3200,1800,Standard,Yes,"Quad HD+",Intel,i5,8,1.00,Upper-Mid,Intel,8,256,0,0,0,256,1.23,Light,Premium,99580.31999999999,No
LENOVO,Notebook,14,1366,768,Standard,No,HD,Intel,Celeron,NULL,1.00,Entry,Intel,2,0,0,32,0,32,1.42,Medium,Budget,13266.72,No
LENOVO,"2 in 1 Convertible",13.3,1920,1080,IPS,Yes,"Full HD",Intel,i7,7,2.00,High,Intel,8,256,0,0,0,256,1.37,Medium,Premium,93635.3376,No
DELL,Notebook,15.6,3840,2160,Standard,Yes,UHD,Intel,i7,7,2.00,High,NVIDIA,16,1024,0,0,0,1024,2.06,Medium,Premium,127818.72,No
LENOVO,Gaming,15.6,1920,1080,IPS,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,8,128,1024,0,0,1152,2.50,Heavy,Mid-Range,59087.52,No
HP,Notebook,17,1600,900,Standard,No,HD+,AMD,A9-Series,NULL,3.00,Lower-Mid,AMD,8,0,1024,0,0,1024,2.60,Heavy,Budget,27753.552,No
LENOVO,Ultrabook,14,1920,1080,IPS,No,"Full HD",Intel,i7,7,2.00,High,Intel,16,512,0,0,0,512,1.14,Light,Premium,130536,No
ASUS,Gaming,15.6,1920,1080,IPS,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,8,0,1024,0,0,1024,2.50,Heavy,Mid-Range,62284.32,No
ACER,Notebook,15.6,1366,768,Standard,No,HD,Intel,i3,6,2.00,Mid,Intel,4,0,500,0,0,500,2.40,Heavy,Budget,23976,No
LENOVO,Notebook,14,1366,768,Standard,No,HD,Intel,Celeron,NULL,1.00,Entry,Intel,4,0,0,32,0,32,1.43,Medium,Budget,14598.72,No
ACER,Ultrabook,14,1920,1080,IPS,No,"Full HD",Intel,i5,7,2.00,Upper-Mid,Intel,8,256,0,0,0,256,1.80,Medium,Mid-Range,48964.32,No
RAZER,Gaming,14,1920,1080,Standard,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,16,256,0,0,0,256,1.95,Medium,Premium,138474.72,Yes
TOSHIBA,Notebook,13.3,1920,1080,Standard,No,"Full HD",Intel,i5,6,2.00,Upper-Mid,Intel,8,256,0,0,0,256,1.20,Light,Mid-Range,64628.64,No
LENOVO,Ultrabook,12.5,1920,1080,IPS,No,"Full HD",Intel,i7,7,2.00,High,Intel,8,256,0,0,0,256,1.36,Medium,Premium,84395.52,No
ASUS,Gaming,17.3,1920,1080,IPS,No,"Full HD",Intel,i7,6,2.00,High,NVIDIA,32,512,0,0,0,512,3.80,Heavy,Premium,149130.72,Yes
ACER,Gaming,15.6,1920,1080,Standard,No,"Full HD",Intel,i5,7,2.00,Upper-Mid,NVIDIA,8,0,1024,0,0,1024,2.40,Heavy,Budget,37775.52,No
DELL,Ultrabook,13.3,1920,1080,Standard,No,"Full HD",Intel,i5,8,1.00,Upper-Mid,Intel,8,256,0,0,0,256,1.20,Light,Mid-Range,77250.672,No
MSI,Gaming,15.6,1920,1080,Standard,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,8,128,1024,0,0,1152,2.20,Heavy,Mid-Range,63499.10399999999,No
HP,Notebook,15.6,1366,768,Standard,No,HD,Intel,i3,6,2.00,Mid,Intel,4,0,500,0,0,500,1.86,Medium,Budget,19441.872,No
TOSHIBA,Notebook,15.6,1920,1080,IPS,No,"Full HD",Intel,i5,7,2.00,Upper-Mid,Intel,8,0,500,0,0,500,2.00,Medium,Mid-Range,56689.92,No
DELL,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i7,8,1.00,High,AMD,8,256,0,0,0,256,2.20,Heavy,Mid-Range,48964.32,No
DELL,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i7,8,1.00,High,AMD,16,256,2048,0,0,2304,2.20,Heavy,Mid-Range,60472.799999999996,No
LENOVO,Gaming,15.6,1920,1080,IPS,No,"Full HD",Intel,i7,6,2.00,High,NVIDIA,8,128,1024,0,0,1152,3.31,Heavy,Mid-Range,63722.88,No
DELL,Gaming,17.3,3840,2160,IPS,No,UHD,Intel,i7,7,2.00,High,NVIDIA,32,512,1024,0,0,1536,4.42,Heavy,Premium,167691.8736,Yes
DELL,Notebook,14,1920,1080,Standard,No,"Full HD",Intel,i5,6,2.00,Upper-Mid,Intel,8,256,0,0,0,256,1.56,Medium,Mid-Range,65481.119999999995,No
LENOVO,Notebook,15.6,1366,768,Standard,No,HD,Intel,Celeron,NULL,1.00,Entry,Intel,4,0,500,0,0,500,2.20,Heavy,Budget,22324.32,No
LENOVO,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i5,6,2.00,Upper-Mid,Intel,4,0,500,0,0,500,2.20,Heavy,Budget,28504.8,No
HP,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i3,6,2.00,Mid,AMD,6,0,1024,0,0,1024,2.04,Medium,Budget,28717.92,No
MSI,Gaming,17.3,1920,1080,Standard,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,8,128,1024,0,0,1152,2.70,Heavy,Mid-Range,79215.1056,No
TOSHIBA,Notebook,15.6,1366,768,Standard,No,HD,Intel,i3,6,2.00,Mid,Intel,4,128,0,0,0,128,2.10,Medium,Budget,26533.44,No
DELL,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i5,7,2.00,Upper-Mid,Intel,8,0,1024,0,0,1024,2.06,Medium,Mid-Range,50882.4,No
HP,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i7,7,2.00,High,AMD,8,0,1024,0,0,1024,2.10,Medium,Budget,39693.6,No
TOSHIBA,Notebook,15.6,1920,1080,IPS,No,"Full HD",Intel,i5,7,2.00,Upper-Mid,Intel,8,256,0,0,0,256,2.00,Medium,Mid-Range,67026.23999999999,No
ACER,Notebook,15.6,1366,768,Standard,No,HD,Intel,i3,6,2.00,Mid,Intel,4,128,0,0,0,128,2.10,Medium,Budget,21951.36,No
MICROSOFT,Ultrabook,13.5,2256,1504,Standard,Yes,"Quad HD",Intel,i7,7,2.00,High,Intel,8,256,0,0,0,256,1.25,Light,Premium,99519.048,No
LENOVO,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i5,7,2.00,Upper-Mid,AMD,8,128,1024,0,0,1152,1.90,Medium,Mid-Range,43580.376000000004,No
LENOVO,"2 in 1 Convertible",13.3,1920,1080,IPS,Yes,"Full HD",Intel,i5,7,2.00,Upper-Mid,Intel,8,256,0,0,0,256,1.30,Medium,Mid-Range,55091.52,No
LENOVO,Notebook,15.6,1366,768,Standard,No,HD,AMD,E-Series,NULL,2.00,Entry,AMD,4,128,0,0,0,128,2.20,Heavy,Budget,18594.719999999998,No
HP,"2 in 1 Convertible",14,1920,1080,IPS,Yes,"Full HD",Intel,i3,7,2.00,Mid,NVIDIA,4,128,0,0,0,128,1.63,Medium,Budget,37242.72,No
MSI,Gaming,15.6,1920,1080,Standard,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,16,256,1024,0,0,1280,2.40,Heavy,Mid-Range,68944.31999999999,No
ASUS,Ultrabook,14,1920,1080,Standard,No,"Full HD",Intel,i5,7,2.00,Upper-Mid,Intel,8,256,0,0,0,256,1.10,Light,Mid-Range,60472.799999999996,No
HP,"2 in 1 Convertible",11.6,1366,768,Standard,Yes,HD,Intel,Celeron,NULL,1.00,Entry,Intel,8,0,0,64,0,64,1.40,Medium,Budget,26373.6,No
LG,Ultrabook,15.6,1920,1080,IPS,No,"Full HD",Intel,i7,8,1.00,High,Intel,8,512,0,0,0,512,1.09,Light,Premium,122490.72,No
ACER,Gaming,15.6,1920,1080,Standard,No,"Full HD",Intel,i5,7,2.00,Upper-Mid,NVIDIA,16,256,0,0,0,256,2.50,Heavy,Mid-Range,69210.72,No
MSI,Gaming,15.6,1920,1080,Standard,No,"Full HD",Intel,i5,7,2.00,Upper-Mid,NVIDIA,8,256,0,0,0,256,2.20,Heavy,Mid-Range,53168.111999999994,No
ASUS,Notebook,15.6,1366,768,Standard,No,HD,Intel,Celeron,NULL,1.00,Entry,Intel,4,128,0,0,0,128,1.86,Medium,Budget,22324.32,No
DELL,Gaming,15.6,1920,1080,Standard,No,"Full HD",Intel,i5,7,2.00,Upper-Mid,NVIDIA,16,128,1024,0,0,1152,3.21,Heavy,Premium,109277.28,No
HP,Notebook,17.3,1920,1080,IPS,No,"Full HD",Intel,i3,6,2.00,Mid,AMD,4,256,0,0,0,256,2.50,Heavy,Budget,37242.72,No
LENOVO,"2 in 1 Convertible",13.3,1920,1080,IPS,Yes,"Full HD",Intel,i7,8,1.00,High,Intel,8,512,0,0,0,512,1.19,Light,Mid-Range,79866.72,No
DELL,Gaming,15.6,1920,1080,Standard,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,16,256,1024,0,0,1280,3.49,Heavy,Premium,149916.6,Yes
HP,Notebook,15.6,1366,768,Standard,No,HD,Intel,i5,7,2.00,Upper-Mid,AMD,4,0,500,0,0,500,1.86,Medium,Budget,32639.8608,No
DELL,Notebook,15.6,1366,768,Standard,No,HD,Intel,i3,6,2.00,Mid,AMD,4,0,1024,0,0,1024,2.20,Heavy,Budget,29073.297599999994,No
HP,Notebook,17.3,1920,1080,IPS,No,"Full HD",AMD,A10-Series,NULL,2.00,Upper-Mid,AMD,6,0,2048,0,0,2048,2.65,Heavy,Budget,30316.32,No
LENOVO,Notebook,15.6,1366,768,Standard,No,HD,Intel,Celeron,NULL,1.00,Entry,Intel,4,0,500,0,0,500,2.10,Medium,Budget,16943.04,No
ACER,Notebook,14,1366,768,Standard,No,HD,Intel,Celeron,NULL,1.00,Entry,Intel,4,0,0,32,0,32,1.45,Medium,Budget,19980,No
LENOVO,Notebook,14,1920,1080,Standard,No,"Full HD",Intel,i5,7,2.00,Upper-Mid,Intel,4,256,0,0,0,256,1.70,Medium,Budget,37242.72,No
HP,Workstation,17.3,1920,1080,Standard,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,8,0,500,0,0,500,3.14,Heavy,Premium,101657.7072,No
LENOVO,"2 in 1 Convertible",14,2560,1440,Standard,Yes,"Quad HD+",Intel,i7,7,2.00,High,Intel,8,256,0,0,0,256,1.42,Medium,Premium,137995.19999999998,Yes
TOSHIBA,Notebook,13.3,1920,1080,IPS,No,"Full HD",Intel,i5,7,2.00,Upper-Mid,Intel,8,256,0,0,0,256,1.50,Medium,Mid-Range,51841.439999999995,No
ACER,Netbook,11.6,1366,768,Standard,No,HD,Intel,Celeron,NULL,1.00,Entry,Intel,4,0,0,32,0,32,1.40,Medium,Budget,14332.32,No
LENOVO,"2 in 1 Convertible",14,1920,1080,Standard,Yes,"Full HD",Intel,i7,7,2.00,High,Intel,16,512,0,0,0,512,1.38,Medium,Premium,93186.72,No
ASUS,"2 in 1 Convertible",12.5,1920,1080,Standard,Yes,"Full HD",Intel,"Core M",NULL,0.00,Mid,Intel,4,0,0,64,0,64,1.20,Light,Budget,35644.32,No
TOSHIBA,Ultrabook,13.3,1920,1080,Standard,Yes,"Full HD",Intel,i7,6,2.00,High,Intel,16,512,0,0,0,512,1.36,Medium,Premium,100006.56,No
HP,Notebook,15.6,1920,1080,IPS,No,"Full HD",Intel,i7,7,2.00,High,AMD,4,0,500,0,0,500,2.10,Medium,Budget,36709.92,No
DELL,Gaming,15.6,1920,1080,Standard,No,"Full HD",Intel,i5,7,2.00,Upper-Mid,NVIDIA,8,0,1024,0,0,1024,2.56,Heavy,Mid-Range,43636.32,No
LENOVO,Notebook,15.6,1920,1080,Standard,No,"Full HD",AMD,A9-Series,NULL,2.00,Lower-Mid,AMD,4,256,0,0,0,256,2.20,Heavy,Budget,21258.719999999998,No
LENOVO,Notebook,15.6,1366,768,Standard,No,HD,AMD,A12-Series,NULL,3.00,Upper-Mid,AMD,8,0,1024,0,0,1024,2.20,Heavy,Budget,22857.12,No
LENOVO,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i5,7,2.00,Upper-Mid,Intel,4,0,2048,0,0,2048,2.10,Medium,Budget,33110.856,No
LENOVO,Notebook,15.6,1366,768,Standard,No,HD,Intel,i3,6,2.00,Mid,Intel,4,0,500,0,0,500,1.90,Medium,Budget,23976,No
DELL,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i5,7,2.00,Upper-Mid,Intel,8,256,0,0,0,256,2.18,Medium,Mid-Range,42357.6,No
ACER,"2 in 1 Convertible",13.3,1920,1080,IPS,Yes,"Full HD",Intel,i5,8,1.00,Upper-Mid,Intel,8,256,0,0,0,256,1.60,Medium,Mid-Range,53226.72,No
LENOVO,Workstation,15.6,1920,1080,Standard,No,"Full HD",Intel,i7,6,2.00,High,NVIDIA,16,512,0,0,0,512,2.18,Medium,Premium,98834.4,No
LENOVO,Notebook,14,1920,1080,Standard,No,"Full HD",Intel,i5,6,2.00,Upper-Mid,Intel,8,256,0,0,0,256,1.80,Medium,Mid-Range,63456.479999999996,No
HP,Notebook,17.3,1920,1080,IPS,No,"Full HD",AMD,A10-Series,NULL,2.00,Upper-Mid,AMD,6,0,2048,0,0,2048,2.71,Heavy,Budget,34898.932799999995,No
LENOVO,Gaming,15.6,1920,1080,IPS,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,8,128,1024,0,0,1152,2.50,Heavy,Mid-Range,66546.72,No
DELL,Notebook,14,1920,1080,Standard,No,"Full HD",Intel,i5,7,2.00,Upper-Mid,NVIDIA,8,256,0,0,0,256,1.64,Medium,Mid-Range,58021.92,No
DELL,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i5,7,2.00,Upper-Mid,Intel,8,0,1024,0,0,1024,1.98,Medium,Budget,38681.28,No
ASUS,Notebook,14,1920,1080,Standard,No,"Full HD",Intel,Celeron,NULL,1.00,Entry,Intel,4,0,0,32,0,32,1.50,Medium,Budget,15877.439999999999,No
DELL,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i5,7,2.00,Upper-Mid,Intel,16,512,0,0,0,512,1.93,Medium,Mid-Range,76012.44480000001,No
LENOVO,Notebook,14,1920,1080,IPS,No,"Full HD",Intel,i5,7,2.00,Upper-Mid,NVIDIA,8,256,0,0,0,256,1.87,Medium,Mid-Range,45664.6896,No
DELL,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i5,7,2.00,Upper-Mid,Intel,8,256,0,0,0,256,1.90,Medium,Mid-Range,62817.119999999995,No
LENOVO,Notebook,15.6,1366,768,Standard,No,HD,AMD,A6-Series,NULL,2.00,Entry,AMD,4,0,500,0,0,500,2.19,Medium,Budget,15877.439999999999,No
MEDIACOM,Notebook,14,1920,1200,IPS,No,"Full HD",Intel,Atom,NULL,1.00,Entry,Intel,4,0,32,0,0,32,1.40,Medium,Budget,14119.199999999999,No
HP,Notebook,17.3,1920,1080,Standard,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,8,256,0,0,0,256,2.63,Heavy,Mid-Range,63936,No
LENOVO,Ultrabook,14,2560,1440,IPS,No,"Quad HD+",Intel,i7,6,2.00,High,Intel,8,512,0,0,0,512,1.17,Light,Premium,89864.1792,No
HP,"2 in 1 Convertible",13.3,1366,768,IPS,Yes,HD,Intel,i5,7,2.00,Upper-Mid,Intel,8,256,0,0,0,256,1.58,Medium,Mid-Range,44574.048,No
LENOVO,Ultrabook,14,1920,1080,IPS,No,"Full HD",Intel,i5,7,2.00,Upper-Mid,Intel,8,256,0,0,0,256,1.32,Medium,Mid-Range,79866.72,No
DELL,Gaming,17.3,3840,2160,Standard,No,UHD,Intel,i7,7,2.00,High,NVIDIA,32,1024,1024,0,0,2048,4.36,Heavy,Premium,194972.83200000002,Yes
MSI,Gaming,17.3,1920,1080,Standard,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,8,128,1024,0,0,1152,2.70,Heavy,Mid-Range,71847.0144,No
LENOVO,Notebook,15.6,1366,768,Standard,No,HD,Intel,i5,7,2.00,Upper-Mid,Intel,4,0,1024,0,0,1024,1.90,Medium,Budget,26101.872,No
DELL,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i5,8,1.00,Upper-Mid,AMD,8,128,1024,0,0,1152,2.20,Heavy,Budget,38308.32,No
DELL,"2 in 1 Convertible",13.3,1920,1080,Standard,Yes,"Full HD",Intel,i3,7,2.00,Mid,Intel,4,0,1024,0,0,1024,1.71,Medium,Budget,34578.72,No
DELL,Notebook,15.6,1366,768,Standard,No,HD,Intel,i5,7,2.00,Upper-Mid,AMD,8,0,1024,0,0,1024,2.32,Heavy,Budget,31409.625599999996,No
HP,Notebook,15.6,1920,1080,Standard,No,"Full HD",AMD,A9-Series,NULL,3.00,Lower-Mid,AMD,4,0,1024,0,0,1024,2.10,Medium,Budget,26053.92,No
ACER,Gaming,17.3,1920,1080,IPS,No,"Full HD",Intel,i7,6,2.00,High,NVIDIA,16,128,1024,0,0,1152,4.20,Heavy,Premium,103096.8,No
DELL,Notebook,15.6,1366,768,Standard,No,HD,Intel,i5,7,2.00,Upper-Mid,Intel,12,0,1024,0,0,1024,2.25,Heavy,Budget,34578.72,No
HP,Notebook,15.6,1920,1080,Standard,No,"Full HD",AMD,A9-Series,NULL,3.00,Lower-Mid,AMD,6,128,1024,0,0,1152,2.10,Medium,Budget,34632,No
ACER,Notebook,15.6,1366,768,Standard,No,HD,Intel,i5,7,2.00,Upper-Mid,Intel,4,0,500,0,0,500,2.40,Heavy,Budget,29783.52,No
LENOVO,Notebook,13.3,1920,1080,IPS,No,"Full HD",Intel,i5,7,2.00,Upper-Mid,Intel,8,256,0,0,0,256,1.44,Medium,Mid-Range,51148.799999999996,No
LENOVO,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i7,7,2.00,High,Intel,4,0,1024,0,0,1024,1.85,Medium,Mid-Range,41505.119999999995,No
HP,Workstation,15.6,1920,1080,Standard,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,16,256,0,0,0,256,2.60,Heavy,Premium,128884.31999999999,No
DELL,"2 in 1 Convertible",13.3,1920,1080,Standard,Yes,"Full HD",Intel,i5,8,1.00,Upper-Mid,Intel,8,0,1024,0,0,1024,1.55,Medium,Budget,35111.52,No
MSI,Gaming,15.6,1920,1080,Standard,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,16,256,1024,0,0,1280,1.80,Medium,Premium,111593.89439999999,No
ACER,Notebook,15.6,1366,768,Standard,No,HD,Intel,i3,6,2.00,Mid,Intel,4,0,500,0,0,500,2.40,Heavy,Budget,21887.424,No
DELL,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,8,128,1024,0,0,1152,2.00,Medium,Mid-Range,64308.96,No
DELL,Notebook,15.6,1366,768,Standard,No,HD,Intel,i3,6,2.00,Mid,Intel,8,256,0,0,0,256,2.00,Medium,Budget,35431.2,No
TOSHIBA,Notebook,14,1920,1080,IPS,Yes,"Full HD",Intel,i5,7,2.00,Upper-Mid,Intel,8,256,0,0,0,256,1.25,Light,Premium,81784.8,No
LENOVO,"2 in 1 Convertible",14,1920,1080,Standard,Yes,"Full HD",Intel,i5,7,2.00,Upper-Mid,Intel,8,256,0,0,0,256,1.70,Medium,Mid-Range,53226.72,No
LENOVO,Workstation,15.6,3840,2160,IPS,No,UHD,Intel,i7,7,2.00,High,NVIDIA,16,1024,0,0,0,1024,2.50,Heavy,Premium,175770.72,Yes
ACER,Notebook,14,1366,768,Standard,No,HD,Intel,Celeron,NULL,1.00,Entry,Intel,2,0,0,32,0,32,1.68,Medium,Budget,17582.399999999998,No
SAMSUNG,Ultrabook,13.3,1920,1080,Standard,No,"Full HD",Intel,i7,7,2.00,High,Intel,16,256,0,0,0,256,0.81,Light,Premium,87858.72,No
HP,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i3,6,2.00,Mid,Intel,8,256,0,0,0,256,1.86,Medium,Budget,28717.92,No
DELL,Notebook,14,1366,768,Standard,No,HD,Intel,i5,7,2.00,Upper-Mid,Intel,8,256,0,0,0,256,1.60,Medium,Mid-Range,60031.1088,No
HP,Workstation,17.3,1920,1080,IPS,No,"Full HD",Intel,Xeon,NULL,2.00,High,NVIDIA,16,256,0,0,0,256,3.00,Heavy,Premium,233845.91999999998,Yes
LENOVO,Netbook,11.6,1366,768,Standard,Yes,HD,Intel,Celeron,NULL,1.00,Entry,Intel,4,128,0,0,0,128,1.40,Medium,Budget,25308,No
HP,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i5,6,2.00,Upper-Mid,Intel,8,256,0,0,0,256,1.84,Medium,Premium,101232,No
ASUS,Notebook,15.6,1366,768,Standard,No,HD,Intel,i5,6,2.00,Upper-Mid,NVIDIA,4,0,1024,0,0,1024,2.45,Heavy,Budget,30849.12,No
LENOVO,Ultrabook,14,1920,1080,Standard,No,"Full HD",Intel,i5,6,2.00,Upper-Mid,Intel,4,180,0,0,0,180,1.70,Medium,Mid-Range,58394.88,No
ASUS,Notebook,15.6,1366,768,Standard,No,HD,Intel,i7,7,2.00,High,Intel,4,256,0,0,0,256,2.37,Heavy,Mid-Range,45282.672,No
LENOVO,"2 in 1 Convertible",13.3,3200,1800,IPS,Yes,"Quad HD+",Intel,i5,6,1.00,Upper-Mid,Intel,8,256,0,0,0,256,1.30,Medium,Mid-Range,63882.72,No
HP,Notebook,15.6,1920,1080,IPS,No,"Full HD",Intel,i5,7,2.00,Upper-Mid,NVIDIA,8,128,1024,0,0,1152,2.20,Heavy,Mid-Range,58554.72,No
HP,Workstation,15.6,1920,1080,Standard,No,"Full HD",Intel,i7,6,2.00,High,NVIDIA,8,256,0,0,0,256,2.59,Heavy,Premium,83170.08,No
DELL,Gaming,15.6,3840,2160,IPS,No,UHD,Intel,i7,7,2.00,High,NVIDIA,16,256,1024,0,0,1280,4.42,Heavy,Premium,152859.7872,Yes
ACER,Notebook,15.6,1366,768,Standard,No,HD,Intel,i5,7,2.00,Upper-Mid,Intel,4,256,0,0,0,256,2.10,Medium,Budget,31914.719999999998,No
LENOVO,Gaming,15.6,1920,1080,IPS,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,8,128,1024,0,0,1152,2.50,Heavy,Mid-Range,55837.439999999995,No
DELL,Ultrabook,12.5,1920,1080,Standard,No,"Full HD",Intel,i7,7,2.00,High,Intel,16,256,0,0,0,256,1.18,Light,Premium,99047.51999999999,No
GOOGLE,Ultrabook,12.3,2400,1600,Standard,Yes,"Quad HD",Intel,i5,NULL,1.00,Upper-Mid,Intel,8,256,0,0,0,256,1.10,Light,Premium,83063.52,No
ASUS,Ultrabook,13.3,3200,1800,IPS,No,"Quad HD+",Intel,i5,7,2.00,Upper-Mid,Intel,8,256,0,0,0,256,1.20,Light,Mid-Range,60153.119999999995,No
DELL,Notebook,13.3,1366,768,Standard,No,HD,Intel,i3,6,2.00,Mid,Intel,4,0,500,0,0,500,1.65,Medium,Mid-Range,45234.72,No
ACER,Notebook,13.3,1366,768,Standard,No,HD,Intel,i5,6,2.00,Upper-Mid,Intel,4,128,0,0,0,128,1.60,Medium,Budget,34898.4,No
ASUS,Notebook,17.3,1366,768,Standard,No,HD,Intel,Pentium,NULL,1.00,Entry,NVIDIA,4,0,1024,0,0,1024,2.80,Heavy,Budget,25059.715199999995,No
DELL,Gaming,15.6,3840,2160,IPS,Yes,UHD,Intel,i7,6,2.00,High,NVIDIA,16,128,1024,0,0,1152,2.72,Heavy,Mid-Range,58554.72,No
SAMSUNG,Ultrabook,13.3,1920,1080,Standard,Yes,"Full HD",Intel,i7,7,2.00,High,Intel,8,256,0,0,0,256,1.31,Medium,Premium,85194.72,No
ACER,Notebook,15.6,1366,768,Standard,No,HD,Intel,Pentium,NULL,1.00,Entry,Intel,4,0,1024,0,0,1024,2.10,Medium,Budget,15877.439999999999,No
DELL,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i7,7,2.00,High,AMD,16,256,0,0,0,256,2.30,Heavy,Mid-Range,62938.065599999994,No
SAMSUNG,"2 in 1 Convertible",15,1920,1080,Standard,Yes,"Full HD",Intel,i7,7,2.00,High,AMD,16,256,0,0,0,256,1.71,Medium,Premium,95850.72,No
TOSHIBA,Notebook,14,1366,768,IPS,No,HD,Intel,i5,6,2.00,Upper-Mid,Intel,4,128,0,0,0,128,1.75,Medium,Mid-Range,54345.6,No
